voter_id,district,age_band,race,turnout_history,gender,education,treatment,prior_turnout_rate,donor_propensity,digital_engagement,contactability_score,issue_salience_score,action_taken,donated,pledged_to_vote,clicked_message,message_label,age_order
2762,GA-06,30-44,White,Low,Male,Graduate,community_voice,0.532045481318799,0.1595423061293604,0.14354243116956317,47.22457381181489,49.09409762339218,0,0,0,0,Community Voice,1
2763,PA-07,30-44,Multi/Other,Low,Male,Some college,economic_security,0.6578347743196421,0.43090843743950136,0.6774240320905306,63.49991808186726,44.90317598993965,1,0,1,1,Economic Security,1
2764,PA-07,45-64,White,Medium,Male,College+,community_voice,0.39326206462009605,0.187102310871431,0.47662835686844435,60.995496971261176,59.93027469602638,1,0,1,1,Community Voice,2
2765,MI-08,18-29,Black,Medium,Female,Some college,community_voice,0.5631736758226601,0.1024080137612244,0.8101888858946935,47.97714244403086,75.27287609673121,1,0,1,1,Community Voice,0
2766,MI-08,18-29,White,Medium,Female,College+,future_forward,0.4897130919167504,0.3525734952879334,0.5805654188961975,48.67624442153009,75.53010326076513,1,1,1,1,Future Forward,0
2767,NC-13,18-29,White,Low,Male,High school,economic_security,0.6749447579985933,0.24336234290996564,0.4071417259704968,81.52657365350277,68.43519932360395,1,0,0,0,Economic Security,0
2768,WI-03,18-29,White,High,Female,High school,community_voice,0.5893046663655619,0.3385218400579319,0.7455518953902683,34.80310602224409,36.054003266552705,1,0,0,0,Community Voice,0
2769,NC-13,18-29,White,Medium,Female,Graduate,economic_security,0.6513025738394994,0.06874406556606447,0.6523214938193673,55.942858750082586,40.36889972200301,1,0,1,1,Economic Security,0
2770,TX-32,18-29,White,Medium,Female,Graduate,future_forward,0.8486867066636057,0.23666164603392906,0.5068205386091627,64.17600335298162,59.98772987067896,0,0,0,0,Future Forward,0
2771,PA-07,18-29,Latino,High,Female,High school,community_voice,0.11393300255560763,0.26507953586500516,0.39156948974121353,51.56510379307705,50.711926787401545,1,0,1,1,Community Voice,0
2772,NC-13,30-44,Black,Low,Male,Graduate,community_voice,0.5640369712761224,0.45081348158733436,0.3454856264454445,67.20422573839868,22.118450694693923,0,0,0,0,Community Voice,1
2773,NC-13,45-64,Asian,Low,Female,Graduate,community_voice,0.38369964407049223,0.3517175861676541,0.313827995059937,65.81270615184093,69.33959297676891,0,0,0,0,Community Voice,2
2774,PA-07,45-64,Latino,Medium,Female,Some college,economic_security,0.2843025578983476,0.3199867073058181,0.45960477127991983,66.01049236248446,54.74563297058257,1,0,1,1,Economic Security,2
2775,NC-13,30-44,Black,Low,Female,Graduate,control,0.6810898594082595,0.24782960399612308,0.5761381918895881,63.35962641468902,82.3780893125484,0,0,0,0,Control,1
2776,TX-32,65+,Black,Low,Female,High school,future_forward,0.5691366819547732,0.20479785526361854,0.8123636308294236,37.36192231266058,63.64752005060543,1,0,1,1,Future Forward,3
2777,GA-06,18-29,Latino,Medium,Male,College+,community_voice,0.721546594293262,0.44252202977436156,0.2753994427744995,53.10660383364295,65.81786141302986,0,0,0,0,Community Voice,0
2778,MI-08,65+,White,Low,Female,High school,control,0.663548237636985,0.4399828826877969,0.41405358227263916,60.2735577267888,65.5236070740687,0,0,0,0,Control,3
2779,WI-03,18-29,White,Medium,Male,Some college,economic_security,0.7343170554425695,0.14661742786615153,0.6171252378274963,60.53372111457478,66.18717073472577,0,0,0,0,Economic Security,0
2780,MI-08,45-64,Black,Medium,Male,College+,future_forward,0.8697172975654291,0.4586430674468445,0.33109921713235974,36.46121096776686,67.86014244122046,1,0,1,1,Future Forward,2
2781,TX-32,18-29,Black,Low,Female,College+,community_voice,0.9284342850065141,0.36691452160827165,0.8777337931708193,68.05732226239984,80.91453720379955,1,0,1,1,Community Voice,0
2782,WI-03,45-64,Black,Low,Male,Graduate,control,0.6258637042970614,0.1418585213061889,0.5369727879229981,29.790230517110402,64.1594697519894,0,0,0,0,Control,2
2783,PA-07,45-64,Black,Low,Female,Graduate,community_voice,0.713252002274237,0.2068780501916865,0.41651144392774503,65.31338252151646,72.9989987953044,1,0,1,1,Community Voice,2
2784,AZ-01,45-64,White,Low,Female,Some college,community_voice,0.4792827528981228,0.22591360742909472,0.450374825055621,36.3189174465081,60.826345494285036,1,1,1,1,Community Voice,2
2785,TX-32,30-44,Asian,High,Female,College+,future_forward,0.6755255581034909,0.16854935342816452,0.5149041714121693,54.42594678873164,62.10477441570724,0,0,0,0,Future Forward,1
2786,PA-07,18-29,Multi/Other,Medium,Male,Some college,economic_security,0.4979662279934154,0.5410307736705376,0.021449788063369897,78.24950986372299,48.19973337616205,1,1,1,1,Economic Security,0
2787,MI-08,45-64,White,Medium,Male,Some college,future_forward,0.6824290798383602,0.5182002399405803,0.5624728024322694,48.85976529323508,58.92208778249298,0,0,0,0,Future Forward,2
2788,WI-03,45-64,White,High,Female,College+,economic_security,0.923067576440227,0.3589532585565554,0.8373774026606816,47.476795118239394,64.12817480811471,1,1,1,1,Economic Security,2
2789,NC-13,30-44,Asian,Medium,Male,College+,community_voice,0.45437263862791205,0.5642068131025291,0.3249038297253392,73.57484344954504,66.10940371880345,1,1,1,1,Community Voice,1
2790,AZ-01,30-44,Black,Medium,Male,College+,future_forward,0.5650105636401006,0.0865032904608415,0.11091574294422162,53.01678941585515,57.376194185244984,0,0,0,1,Future Forward,1
2791,AZ-01,30-44,Black,Low,Male,High school,control,0.7508130524553965,0.2978931799534185,0.24891654204501848,57.599968007927245,29.12831942340466,0,0,0,0,Control,1
2792,GA-06,65+,Asian,Medium,Female,High school,control,0.4223781174710615,0.3405121766179586,0.4862060694133121,64.76974677568045,72.12539040568302,0,0,0,0,Control,3
2793,PA-07,18-29,White,Medium,Female,High school,control,0.44229334909391044,0.14447801227925955,0.4448393834739605,69.74735740126417,59.8627978806815,1,0,1,1,Control,0
2794,TX-32,45-64,White,Low,Female,High school,economic_security,0.5884219120244731,0.1971020158725486,0.33148056476056986,65.26384922962187,62.85057951744163,1,0,1,1,Economic Security,2
2795,AZ-01,45-64,Latino,Low,Male,High school,control,0.679238510704449,0.06175010476550288,0.4564245677652981,62.60835364863407,72.30028386545219,1,0,1,0,Control,2
2796,AZ-01,18-29,White,Low,Male,College+,control,0.4712179479957177,0.31698103598998184,0.32069161859485645,67.06369644249419,67.43690217789303,0,0,0,0,Control,0
2797,PA-07,45-64,White,Medium,Female,College+,future_forward,0.4927767811351792,0.5650249725010948,0.39331223259696413,59.52815300156472,48.699384447584386,1,0,0,1,Future Forward,2
2798,NC-13,45-64,White,Medium,Female,Graduate,control,0.8595554409677109,0.23226632372322215,0.40803932421215566,41.767200286132436,86.659182689753,1,1,1,1,Control,2
2799,NC-13,18-29,White,Medium,Male,Some college,economic_security,0.6876823394810757,0.25172964959646277,0.16643919080375855,76.3460373553842,70.78990572984524,0,0,0,0,Economic Security,0
2800,TX-32,30-44,Asian,High,Male,Some college,community_voice,0.8306980351644792,0.38919706628629835,0.632619178412024,71.20399480966009,60.461088157229646,0,0,0,1,Community Voice,1
2801,WI-03,30-44,White,High,Female,Graduate,future_forward,0.9685242269922253,0.12354462271931957,0.37535207544616006,92.40584754435118,80.28857737585508,1,0,1,1,Future Forward,1
2802,WI-03,65+,White,Medium,Male,Some college,community_voice,0.7200341595960346,0.13374951543961258,0.44427541891106653,56.87712100131988,48.27548572072754,0,0,0,0,Community Voice,3
2803,TX-32,65+,White,Medium,Female,College+,control,0.02,0.22841647134664803,0.22551125951864184,47.457499535819295,38.33176515223888,0,0,0,1,Control,3
2804,AZ-01,65+,White,Medium,Male,Some college,community_voice,0.5456040898915971,0.194326223961344,0.9490005125720611,92.46324436987753,54.04399615043572,1,0,0,1,Community Voice,3
2805,GA-06,30-44,Asian,Low,Female,Some college,future_forward,0.6386424774692887,0.3462294350634288,0.8297608581134087,81.70807837534869,85.77627821849991,1,0,1,1,Future Forward,1
2806,PA-07,65+,White,Medium,Male,High school,community_voice,0.9524312178348004,0.4644810739615783,0.2449496780674198,57.4246252803785,49.53550440377908,1,0,1,1,Community Voice,3
2807,WI-03,30-44,White,Medium,Female,College+,control,0.9432187127537784,0.15898086706661008,0.21660206094306275,56.7662742344147,77.40076152245761,0,0,0,0,Control,1
2808,AZ-01,45-64,White,High,Female,College+,economic_security,0.6001551453959336,0.25160252334694166,0.5918093708234902,58.66735210492606,92.39660082400962,0,0,0,0,Economic Security,2
2809,NC-13,45-64,White,Medium,Female,Some college,control,0.6009241161115622,0.4649577336404132,0.7933563168497879,58.083882843354054,62.8092669350538,0,0,0,1,Control,2
2810,MI-08,45-64,Black,High,Female,High school,community_voice,0.37342104558855693,0.3140377916429233,0.39008484344001765,29.914294534354454,64.87849277555563,0,0,0,0,Community Voice,2
2811,NC-13,30-44,White,Medium,Male,College+,community_voice,0.7870203948095811,0.18291027767721837,0.7189749710468839,72.35118548745773,44.29373814151645,1,1,1,1,Community Voice,1
2812,MI-08,30-44,Latino,High,Female,College+,economic_security,0.5825608812281075,0.19416343513180168,0.15988800235061135,55.14433183770499,61.02399895893518,1,0,1,1,Economic Security,1
2813,MI-08,18-29,White,Low,Female,Some college,community_voice,0.5796225475477069,0.33018038500642694,0.9160341270846148,76.66732053846383,28.91473382186332,0,0,0,0,Community Voice,0
2814,GA-06,65+,White,Medium,Male,College+,control,0.7811971808927466,0.22219830817991104,0.24466974458095628,47.06315334632255,49.33143802598845,1,0,1,1,Control,3
2815,AZ-01,30-44,White,Medium,Male,High school,economic_security,0.4424680534850544,0.051368923611727395,0.5062598476895492,67.41942400290223,76.04189636017351,0,1,0,1,Economic Security,1
2816,NC-13,65+,Black,Low,Female,High school,future_forward,0.6702006257440289,0.3647900510237402,0.17749020317934677,46.88039052149731,21.42366536969383,0,0,0,0,Future Forward,3
2817,NC-13,30-44,Asian,Low,Male,High school,control,0.7618997303811278,0.3434622623496688,0.5754739060904743,69.67494581983581,53.73139766026062,0,1,0,0,Control,1
2818,PA-07,45-64,Multi/Other,High,Male,Some college,future_forward,0.6689205773614542,0.6163098480350887,0.423020138057589,54.11725371539446,45.1723914476905,1,0,1,1,Future Forward,2
2819,PA-07,65+,Black,Medium,Female,High school,future_forward,0.7744339627852278,0.5129297155632078,0.30519475596328277,42.415019971697696,67.3476792380155,1,0,1,0,Future Forward,3
2820,WI-03,45-64,Latino,Low,Female,Some college,economic_security,0.5089267141496547,0.1019731480048213,0.8142544710115663,50.24603582603687,82.68754029471901,1,0,1,1,Economic Security,2
2821,MI-08,65+,White,High,Male,High school,control,0.4404713866663169,0.13589151338643823,0.7829673294836961,48.71331329611419,74.42559944462178,1,0,0,1,Control,3
2822,WI-03,65+,Asian,Low,Female,College+,community_voice,0.6655189294096977,0.2586279736800008,0.28294826887190483,56.946423417531015,75.31605122535358,1,0,1,1,Community Voice,3
2823,MI-08,30-44,Black,Medium,Female,Some college,economic_security,0.8509424513175167,0.12297398430133982,0.8793790808119454,71.42972287113514,97.38051059069358,1,0,1,0,Economic Security,1
2824,PA-07,18-29,White,Low,Female,College+,control,0.5580215707615483,0.22497474914880755,0.6547542368496307,56.330208720795284,40.24239030931947,0,0,0,0,Control,0
2825,TX-32,45-64,Latino,Medium,Male,Graduate,economic_security,0.3477439735536683,0.5541612890212373,0.6802470304481488,52.16513909358243,53.93397937742104,1,0,1,0,Economic Security,2
2826,MI-08,45-64,Black,Low,Female,Some college,future_forward,0.763232545085566,0.07734696303654612,0.3424055440788079,43.134427453026404,45.83376396845104,1,0,0,1,Future Forward,2
2827,NC-13,30-44,White,High,Female,College+,community_voice,0.6473884348241192,0.5640421503088996,0.10392674437194264,62.48328946882385,76.8159742928643,1,0,0,0,Community Voice,1
2828,PA-07,18-29,Black,High,Male,Graduate,future_forward,0.8236876168856836,0.24578979185561392,0.5736419482234358,59.02808177751772,66.01092546287974,0,0,0,0,Future Forward,0
2829,AZ-01,30-44,Multi/Other,High,Female,Some college,community_voice,0.525845375130092,0.6256264976557521,0.3681284950601587,63.61152544218028,65.47789296621157,1,1,1,1,Community Voice,1
2830,NC-13,45-64,White,Medium,Female,College+,control,0.6532618455305235,0.3696760624340625,0.2217640903592826,53.27481704747261,94.15368346283023,1,1,1,1,Control,2
2831,AZ-01,30-44,White,Medium,Male,High school,community_voice,0.4807712392118761,0.3968410236590006,0.2177175353812186,46.42959243473205,43.22773807940482,0,1,0,0,Community Voice,1
2832,GA-06,45-64,Black,Medium,Male,Graduate,economic_security,0.6361404695000431,0.143521095486197,0.5355427483823489,50.83124298787956,52.40265757634476,1,0,1,0,Economic Security,2
2833,PA-07,30-44,Black,Medium,Female,Some college,economic_security,0.33957319407817205,0.3010023971372707,0.10793346559583851,52.24984284435476,48.29344911364017,0,0,0,0,Economic Security,1
2834,WI-03,45-64,White,Medium,Male,Graduate,control,0.5437385702048609,0.3069717794324573,0.7914853554417277,51.87293185562518,72.55216857743089,1,0,1,1,Control,2
2835,WI-03,45-64,White,Medium,Female,College+,future_forward,0.6980722494406122,0.40121819570824846,0.42562304994925493,73.50254910397574,45.346449207205104,1,0,0,1,Future Forward,2
2836,MI-08,65+,White,Medium,Male,Graduate,economic_security,0.12876968630562197,0.2844947395532545,0.8792373012687614,62.839724488562,65.8670215014977,1,0,1,1,Economic Security,3
2837,GA-06,18-29,White,Medium,Female,Graduate,community_voice,0.5152104707164532,0.2242663399575689,0.7298340924411022,59.952254264205024,63.992491320153526,1,1,1,1,Community Voice,0
2838,NC-13,45-64,White,Low,Female,Some college,economic_security,0.783966010686164,0.2554966338520262,0.3998316548238144,44.40527211913029,64.90296701936822,1,0,1,1,Economic Security,2
2839,NC-13,30-44,White,High,Male,Some college,economic_security,0.6015329337061546,0.08140872669738496,0.4539466636686196,66.6598217916584,79.29255325746193,1,0,0,0,Economic Security,1
2840,MI-08,18-29,White,Medium,Male,Some college,community_voice,0.42472521196178525,0.1312763471518131,0.498091517043165,49.3918190876453,63.184056468458124,0,0,0,0,Community Voice,0
2841,TX-32,18-29,Asian,Medium,Male,High school,community_voice,0.5330743836539618,0.49327969406782807,0.12643376121226707,71.48548682369841,65.5545932326724,1,0,1,1,Community Voice,0
2842,PA-07,18-29,Black,Medium,Female,High school,community_voice,0.7838062063806571,0.052043684869945456,0.8634840476219053,46.029389595616834,46.44345732582576,0,0,0,0,Community Voice,0
2843,NC-13,45-64,Asian,Medium,Female,High school,community_voice,0.02,0.3952653171656307,0.30457396588629504,51.6193636811853,81.12927826249448,0,0,0,0,Community Voice,2
2844,PA-07,45-64,Black,Low,Male,High school,control,0.6761690166731016,0.11862642584660742,0.4673449557595359,41.86463671332318,71.48276728167133,1,0,1,1,Control,2
2845,PA-07,30-44,Black,Medium,Female,Some college,community_voice,0.8227666015134568,0.6641215427534622,0.671397161619453,34.20229242569823,65.34986875960678,1,0,0,0,Community Voice,1
2846,PA-07,30-44,White,Low,Male,College+,economic_security,0.5381885112879397,0.4918144604746805,0.4746171381142488,59.6877225646724,65.42981815070108,1,0,1,1,Economic Security,1
2847,WI-03,18-29,Latino,Low,Female,College+,future_forward,0.53882390609011,0.2368685730889266,0.5253859088680614,71.03372659812614,67.51692726945357,1,0,0,1,Future Forward,0
2848,WI-03,30-44,Latino,Medium,Female,College+,control,0.6754222454880681,0.03570618540312835,0.46316241270923897,77.29334215544566,41.110430188047296,0,0,0,1,Control,1
2849,WI-03,18-29,White,High,Male,College+,control,0.4088326196544304,0.4079045395794204,0.20032280873107156,36.495617793714686,67.02958344632307,0,0,0,0,Control,0
2850,TX-32,30-44,White,Medium,Male,College+,economic_security,0.4530925476920509,0.3603882467915073,0.885245834070958,72.29939448533365,51.69104986748236,0,0,0,0,Economic Security,1
2851,AZ-01,65+,Black,High,Male,College+,future_forward,0.5582659905683791,0.22507485338892852,0.7193373424239571,23.4291213602125,41.67486115707531,0,0,0,0,Future Forward,3
2852,NC-13,30-44,Black,Low,Female,High school,future_forward,0.44161878824039974,0.4445488188242884,0.6002566691055744,39.90083315143413,70.27015277289166,0,0,0,0,Future Forward,1
2853,TX-32,30-44,White,Medium,Female,Some college,economic_security,0.6452387613374994,0.2312578279571342,0.5160396025662564,48.95041315502005,52.32516263176758,1,0,1,1,Economic Security,1
2854,MI-08,45-64,White,High,Male,High school,economic_security,0.7657476084207929,0.3323475679283016,0.3842892537528528,60.70895938195345,55.134937172929845,1,0,0,1,Economic Security,2
2855,PA-07,18-29,Latino,High,Male,College+,control,0.5428734936554128,0.2902883117131265,0.7262827354907353,59.740188582286294,64.30583159828797,0,1,0,0,Control,0
2856,AZ-01,45-64,White,High,Female,College+,future_forward,0.7533121736532608,0.11010766980475167,0.5631812431347788,38.669663540073316,82.7515587352572,0,0,0,0,Future Forward,2
